step,loss,l2_loss,loss_g0,loss_g1,loss_g2,contrastive_loss,auxk_loss
49400,515.3427734375,509.6414794921875,116.74385070800781,39.87285232543945,13.468913078308105,56.69520568847656,1.0176678895950317
49600,481.1407165527344,473.69744873046875,166.8145751953125,43.54029846191406,11.986757278442383,74.11387634277344,1.0201855897903442
49800,461.9126892089844,456.54241943359375,109.25650787353516,37.305335998535156,13.591983795166016,53.38460922241211,1.0179294347763062
50000,516.9358520507812,510.1711730957031,153.03932189941406,37.54667282104492,11.400487899780273,67.32882690429688,1.0165364742279053
50200,479.6925048828125,474.5523376464844,92.20767211914062,48.26899719238281,12.777568817138672,51.084747314453125,1.014740228652954
50400,506.6734924316406,499.13653564453125,154.22946166992188,57.58518600463867,13.34024715423584,75.0516357421875,1.0176767110824585
50600,441.33184814453125,435.77886962890625,117.5766372680664,36.736717224121094,11.323866844177246,55.21240997314453,1.0157746076583862
50800,439.5664367675781,431.55682373046875,194.454345703125,34.44173812866211,10.438283920288086,79.77812194824219,1.0171104669570923
51000,431.9943542480469,426.1048889160156,127.36568450927734,38.996341705322266,9.368232727050781,58.576751708984375,1.0178507566452026
51200,459.6818542480469,452.1724548339844,177.73504638671875,36.32791519165039,10.263256072998047,74.77540588378906,1.0191200971603394
51400,482.0195007324219,475.2869873046875,152.00198364257812,38.19367599487305,10.825228691101074,67.00696563720703,1.0185257196426392
51600,451.4139404296875,445.3406982421875,136.05142211914062,33.812625885009766,11.376253128051758,60.41343307495117,1.0201442241668701
51800,465.79315185546875,459.0472412109375,158.2314453125,31.296810150146484,11.892820358276367,67.14036560058594,1.019152283668518
52000,495.83709716796875,489.85772705078125,130.5975341796875,37.045711517333984,10.783738136291504,59.47566223144531,1.0172077417373657
52200,473.9924621582031,468.1044006347656,135.2034912109375,29.24867057800293,11.23652458190918,58.562896728515625,1.0169098377227783
52400,487.7309265136719,480.4974670410156,156.73992919921875,44.64781951904297,14.660494804382324,72.01608276367188,1.019126296043396
52600,432.1845703125,426.8240051269531,112.74364471435547,34.12305450439453,12.996522903442383,53.287742614746094,1.0179632902145386
52800,432.731201171875,424.7265625,187.4129638671875,39.534549713134766,12.237703323364258,79.72840881347656,1.017114281654358
53000,489.054931640625,482.9362487792969,135.22357177734375,37.08924102783203,10.294126510620117,60.868980407714844,1.017593502998352
53200,442.52435302734375,438.18194580078125,90.61094665527344,28.56804084777832,10.138657569885254,43.10588073730469,1.0184587240219116
53400,503.78265380859375,497.48919677734375,121.16407775878906,54.50139236450195,12.181356430053711,62.61560821533203,1.0203393697738647
53600,459.40447998046875,453.48907470703125,130.39752197265625,36.020851135253906,10.090709686279297,58.836360931396484,1.0168694257736206
53800,516.8549194335938,510.40679931640625,147.032470703125,33.614810943603516,11.839111328125,64.1621322631836,1.0205137729644775
54000,464.7125549316406,459.8951416015625,96.16017150878906,35.439117431640625,11.968038558959961,47.85577392578125,1.0182710886001587
54200,470.76220703125,462.8309020996094,187.78501892089844,37.38371658325195,11.817757606506348,78.99549865722656,1.016875982284546
54400,473.0024719238281,468.4222106933594,78.43424224853516,46.324039459228516,11.694262504577637,45.48418426513672,1.0184606313705444
54600,450.2654113769531,445.594970703125,88.69955444335938,36.125823974609375,14.332157135009766,46.38584518432617,1.019852638244629
54800,444.1325988769531,439.442626953125,93.15716552734375,36.470977783203125,10.116594314575195,46.581581115722656,1.017754077911377
55000,454.57843017578125,448.98004150390625,123.89530181884766,31.43024253845215,11.672416687011719,55.665985107421875,1.0171892642974854
55200,483.32720947265625,478.09539794921875,109.65467071533203,34.99291229248047,11.350340843200684,51.99930953979492,1.0204417705535889
55400,435.42242431640625,425.931640625,235.90496826171875,36.856475830078125,11.009448051452637,94.59030151367188,1.0168631076812744
55600,414.328125,408.624267578125,127.88629913330078,30.084150314331055,12.192427635192871,56.7209587097168,1.0163949728012085
55800,511.3476257324219,506.186767578125,99.13554382324219,42.63133239746094,12.103303909301758,51.290061950683594,1.019092321395874
56000,496.64739990234375,490.5982666015625,135.12808227539062,33.44558334350586,11.943986892700195,60.17255401611328,1.020958423614502
56200,425.1198425292969,420.1770324707031,102.7453384399414,32.33993148803711,12.244532585144043,49.10993576049805,1.0189722776412964
56400,440.1404113769531,433.6788330078125,146.24595642089844,33.403839111328125,13.242965698242188,64.29759216308594,1.018417239189148
56600,458.0328674316406,452.0164794921875,127.93637084960938,40.21141815185547,11.3882417678833,59.8453483581543,1.0199165344238281
56800,453.6365051269531,449.197998046875,88.61671447753906,30.277572631835938,13.306519508361816,44.06693649291992,1.017913579940796
57000,521.54296875,515.3825073242188,141.63720703125,30.28583526611328,11.936702728271484,61.286582946777344,1.018082857131958
57200,445.20703125,437.1902770996094,197.151611328125,30.7431640625,11.655885696411133,79.8502197265625,1.016041874885559
57400,424.5707092285156,416.17926025390625,199.30575561523438,39.32080078125,12.165132522583008,83.59722900390625,1.0156382322311401
57600,465.880126953125,461.662841796875,75.97894287109375,37.16233444213867,12.420656204223633,41.853981018066406,1.0209319591522217
57800,483.4643859863281,478.4676818847656,101.52046203613281,33.49867248535156,13.926447868347168,49.648529052734375,1.0191521644592285
58000,541.3302612304688,536.0615844726562,104.32799530029297,39.56393814086914,13.2111234664917,52.3676872253418,1.0216213464736938
58200,494.8105773925781,489.2615661621094,108.38819885253906,42.13469314575195,14.99289321899414,55.17192840576172,1.018684983253479
58400,471.4664306640625,465.4998474121094,127.28655242919922,40.65456771850586,10.100658416748047,59.347259521484375,1.019924521446228
58600,488.2833251953125,481.79229736328125,138.0676727294922,41.31401443481445,14.391913414001465,64.59120178222656,1.0214078426361084
58800,489.41259765625,484.6241455078125,91.50384521484375,37.60475158691406,13.589265823364258,47.565956115722656,1.0196095705032349
59000,436.6287841796875,431.54400634765625,103.76461791992188,33.83028793334961,13.98949909210205,50.52813720703125,1.0221532583236694
59200,427.7489013671875,422.5094909667969,113.43672180175781,33.033287048339844,9.760498046875,52.07683563232422,1.0160424709320068
59400,489.738037109375,481.66436767578125,191.01943969726562,36.80449295043945,13.429165840148926,80.4177017211914,1.0202804803848267
59600,461.14324951171875,453.47161865234375,181.44357299804688,36.0335693359375,11.71827220916748,76.39847564697266,1.0161391496658325
59800,497.0697937011719,492.09088134765625,97.86174011230469,37.648643493652344,12.902342796325684,49.470909118652344,1.018784523010254
60000,437.503173828125,433.048095703125,84.74822998046875,34.33100509643555,13.618742942810059,44.232662200927734,1.0178890228271484
60200,458.6082458496094,452.5757141113281,135.48858642578125,31.568309783935547,12.964653968811035,60.00718688964844,1.017181634902954
60400,464.7017517089844,458.32421875,141.36245727539062,35.49148178100586,13.515515327453613,63.45648956298828,1.0204963684082031
60600,457.41070556640625,452.23919677734375,106.83668518066406,36.17033386230469,11.181123733520508,51.39604949951172,1.0209616422653198
60800,513.1773681640625,506.53155517578125,149.2335662841797,38.136322021484375,11.048542976379395,66.13948059082031,1.019183874130249
61000,468.80450439453125,463.4322814941406,111.15414428710938,37.145015716552734,11.912755012512207,53.40397262573242,1.0185781717300415
61200,469.2908630371094,464.8747253417969,77.89515686035156,39.01245880126953,14.620563507080078,43.84272766113281,1.0193157196044922
61400,451.6493225097656,446.3949279785156,103.87474060058594,36.85407257080078,15.949816703796387,52.22621154785156,1.016523838043213
61600,442.2605895996094,436.748779296875,113.01341247558594,32.35099792480469,19.033082962036133,54.799163818359375,1.0208719968795776
61800,475.69793701171875,470.1243591308594,120.3091049194336,35.13883590698242,10.805732727050781,55.41788864135742,1.017520785331726
62000,472.2488098144531,467.52239990234375,85.05465698242188,42.32731628417969,13.457676887512207,46.94654846191406,1.0169509649276733
62200,496.5257873535156,492.0028076171875,83.97149658203125,39.34557342529297,11.416657447814941,44.91124725341797,1.019949197769165
62400,464.8713073730469,458.6201171875,140.17245483398438,33.26092529296875,13.147509574890137,62.19363021850586,1.0182254314422607
62600,410.8427734375,403.0341796875,191.98818969726562,29.446250915527344,11.869665145874023,77.76803588867188,1.0178223848342896
62800,514.2976684570312,509.2706298828125,96.16780090332031,41.194053649902344,12.494366645812988,49.95207214355469,1.019311785697937
63000,470.1829833984375,463.2431640625,151.48220825195312,40.78155517578125,14.976236343383789,69.08000183105469,1.0183627605438232
63200,491.3353576660156,485.1507568359375,132.90597534179688,42.603431701660156,9.071465492248535,61.52695846557617,1.0206780433654785
63400,448.9617004394531,444.04974365234375,102.33250427246094,33.460296630859375,10.611533164978027,48.80144500732422,1.0172808170318604
63600,513.5735473632812,508.30694580078125,98.46783447265625,47.51599884033203,11.05627727508545,52.346702575683594,1.0218769311904907
63800,455.72662353515625,449.1572265625,145.19078063964844,35.987831115722656,14.947528839111328,65.37538146972656,1.0191508531570435
64000,529.3972778320312,524.0646362304688,102.95907592773438,40.698974609375,15.362730979919434,53.006927490234375,1.0206886529922485
64200,445.0908508300781,437.24554443359375,186.32406616210938,36.19481658935547,11.888276100158691,78.13572692871094,1.0153603553771973
64400,444.31536865234375,439.00701904296875,103.37539672851562,41.93125915527344,12.9918212890625,52.76615905761719,1.0157274007797241
64600,475.9544372558594,470.5843811035156,107.04707336425781,40.0374641418457,13.059581756591797,53.38137435913086,1.02121901512146
64800,453.6972351074219,447.12652587890625,138.86968994140625,42.24439239501953,15.051989555358887,65.38868713378906,1.0187634229660034
65000,492.2742614746094,485.43109130859375,152.33143615722656,38.623802185058594,13.383813858032227,68.11302185058594,1.0197068452835083
65200,492.11077880859375,486.1500244140625,98.00798034667969,59.42283630371094,20.436952590942383,59.28925704956055,1.0189627408981323
65400,505.3460388183594,498.6706237792969,143.91635131835938,41.472686767578125,13.917664527893066,66.4355697631836,1.0193150043487549
65600,487.9735107421875,481.7893981933594,123.89534759521484,46.145301818847656,14.527693748474121,61.52278137207031,1.0180995464324951
65800,460.28045654296875,454.9163818359375,111.78141784667969,35.971717834472656,12.214658737182617,53.322601318359375,1.0183120965957642
66000,434.56744384765625,428.86962890625,119.148681640625,38.97923278808594,11.851707458496094,56.659873962402344,1.018890380859375
66200,533.032470703125,527.7290649414062,88.4726333618164,51.52166748046875,18.149547576904297,52.71461486816406,1.0208638906478882
66400,503.69232177734375,498.93695068359375,79.924560546875,43.77975082397461,18.00193977355957,47.23542022705078,1.0182068347930908
66600,451.2027587890625,445.2727966308594,125.23738098144531,38.83710479736328,12.872283935546875,58.982261657714844,1.015709638595581
66800,446.2298583984375,440.2062683105469,132.1009979248047,36.577213287353516,11.075725555419922,59.9179801940918,1.01755690574646
67000,476.2344055175781,471.043701171875,98.71515655517578,43.63203430175781,12.42021369934082,51.58913803100586,1.0177274942398071
67200,422.2277526855469,416.74383544921875,119.06451416015625,32.29881286621094,12.198630332946777,54.520652770996094,1.019834280014038
67400,496.7512512207031,491.4598693847656,106.13465881347656,38.889793395996094,12.762293815612793,52.5955810546875,1.018692135810852
67600,440.17681884765625,432.56561279296875,183.7466583251953,31.368680953979492,12.267435073852539,75.79426574707031,1.01643967628479
67800,476.13690185546875,469.02532958984375,167.00619506835938,32.30173873901367,13.084043502807617,70.79733276367188,1.0188463926315308
68000,472.9812927246094,467.6865539550781,105.66743469238281,40.13857650756836,12.08104133605957,52.62902069091797,1.0187076330184937
68200,506.27392578125,500.5254211425781,111.77152252197266,46.1325798034668,13.593475341796875,57.16585922241211,1.0215200185775757
68400,442.23675537109375,437.9654541015625,78.64338684082031,35.97244644165039,12.567237854003906,42.39435577392578,1.0194040536880493
68600,494.88433837890625,488.94549560546875,127.19315338134766,37.10211181640625,12.913904190063477,59.069725036621094,1.0192933082580566
68800,451.7094421386719,446.864013671875,100.262939453125,29.285642623901367,14.860610008239746,48.13639831542969,1.0171643495559692
69000,501.58367919921875,495.82318115234375,114.68379211425781,39.88807678222656,17.28437614440918,57.28541564941406,1.0219749212265015
69200,487.8374328613281,482.7124938964844,104.89585876464844,35.32452392578125,12.571952819824219,50.93077850341797,1.0192444324493408
69400,428.6053771972656,422.62261962890625,132.21600341796875,33.87439727783203,12.439652442932129,59.51001739501953,1.016697645187378
69600,492.78448486328125,486.4078063964844,129.05406188964844,44.36477279663086,16.927642822265625,63.448829650878906,1.0175985097885132
69800,463.84686279296875,457.77838134765625,134.85394287109375,34.997196197509766,11.250144004821777,60.36709213256836,1.0163633823394775
70000,415.155029296875,410.7537536621094,84.9041748046875,34.46708679199219,11.712306022644043,43.69452667236328,1.018518090248108
70200,472.1275329589844,466.39837646484375,119.98921203613281,38.35227584838867,12.577189445495605,56.972896575927734,1.0199666023254395
70400,432.52630615234375,427.1689453125,118.45803833007812,29.139644622802734,12.170635223388672,53.25611114501953,1.0155301094055176
70600,486.3967590332031,480.10748291015625,137.30364990234375,37.35021209716797,13.069761276245117,62.574546813964844,1.018689751625061
70800,535.8134155273438,529.05419921875,147.88638305664062,37.855926513671875,16.076663970947266,67.27299499511719,1.0222409963607788
71000,486.2890319824219,480.0624694824219,126.29351806640625,45.50578689575195,14.04403018951416,61.94778060913086,1.0173107385635376
71200,446.2384948730469,439.36065673828125,160.43936157226562,31.48561668395996,13.455430030822754,68.46013641357422,1.0188959836959839
71400,482.32232666015625,473.64764404296875,208.19351196289062,39.75281524658203,11.33749771118164,86.42794036865234,1.0207422971725464
71600,476.8879089355469,469.2332763671875,162.75192260742188,53.990909576416016,11.941225051879883,76.22801971435547,1.018739104270935
71800,466.6721496582031,461.08038330078125,118.50181579589844,34.83079528808594,13.466484069824219,55.599700927734375,1.0179495811462402
72000,458.8168029785156,450.57977294921875,200.6400146484375,34.80702209472656,10.707508087158203,82.051513671875,1.0203125476837158
72200,482.0430603027344,476.0483093261719,132.55007934570312,33.456424713134766,12.879149436950684,59.6285514831543,1.0204931497573853
72400,430.77789306640625,426.641357421875,71.391357421875,38.61106872558594,13.140334129333496,41.04758834838867,1.0167572498321533
72600,465.6595153808594,460.26580810546875,117.54354858398438,31.23467254638672,12.078780174255371,53.61900329589844,1.0179471969604492
72800,464.3329772949219,456.4835205078125,186.73193359375,35.83158874511719,11.967853546142578,78.1771240234375,1.0155646800994873
73000,437.3608093261719,432.1318359375,106.00987243652344,37.74364471435547,12.163490295410156,51.97233200073242,1.0152605772018433
73200,440.1114807128906,434.6512145996094,117.85084533691406,33.258216857910156,11.746888160705566,54.28532028198242,1.0160099267959595
73400,495.00579833984375,487.4369812011719,161.04159545898438,43.300106048583984,21.76766586303711,75.36979675292969,1.0186470746994019
73600,481.8332824707031,476.7134094238281,109.96929931640625,30.595190048217773,12.076432228088379,50.880306243896484,1.0181739330291748
73800,485.5514831542969,479.8359375,111.16215515136719,45.30592346191406,14.042567253112793,56.836883544921875,1.019487977027893
74000,415.1148986816406,410.6339416503906,92.99882507324219,27.730484008789062,12.743556022644043,44.49095916748047,1.019572377204895
74200,470.82684326171875,465.955322265625,97.6641845703125,35.712833404541016,11.812666893005371,48.39656066894531,1.0198028087615967
74400,461.314697265625,453.2473449707031,189.03228759765625,38.38990783691406,13.643538475036621,80.3552474975586,1.0183799266815186
74600,464.9621276855469,459.4393310546875,108.26675415039062,44.8715705871582,11.590660095214844,54.90966033935547,1.0180740356445312
74800,457.96759033203125,450.4576416015625,174.82012939453125,38.30800247192383,11.215391159057617,74.78117370605469,1.0185612440109253
75000,460.0481872558594,453.3062744140625,148.19618225097656,37.55019760131836,15.558568000793457,67.10165405273438,1.015472173690796
75200,412.90960693359375,407.2422790527344,116.45286560058594,39.4381217956543,13.173151016235352,56.35471725463867,1.0191255807876587
75400,468.8120422363281,462.905029296875,126.15658569335938,36.459537506103516,13.639307975769043,58.75181198120117,1.0187164545059204
75600,481.42547607421875,476.69189453125,89.06086730957031,41.373863220214844,10.61863899230957,47.01778793334961,1.017482042312622
75800,484.2403564453125,478.5611572265625,107.7447509765625,46.79753494262695,14.877728462219238,56.47333908081055,1.0194177627563477
76000,435.66534423828125,429.60931396484375,137.52154541015625,31.190946578979492,12.01325511932373,60.241920471191406,1.018110990524292
76200,473.4950866699219,468.0540771484375,111.4743881225586,33.35832977294922,17.442811965942383,54.09184265136719,1.0188751220703125
76400,483.04986572265625,476.68890380859375,124.53407287597656,50.170555114746094,15.169904708862305,63.29151153564453,1.0176059007644653
76600,440.4976806640625,433.896484375,143.28671264648438,38.90886306762695,15.840481758117676,66.01202392578125,0.0
76800,464.0462341308594,458.24713134765625,128.16685485839844,31.390039443969727,13.461273193359375,57.672725677490234,1.018768072128296
77000,478.4373474121094,472.4533996582031,117.37220764160156,44.867652893066406,16.325878143310547,59.52191925048828,1.016357183456421
77200,437.5101318359375,431.4035949707031,131.3366241455078,39.34513473510742,11.56013011932373,60.74729919433594,1.017909049987793
77400,457.41644287109375,450.8460998535156,147.63296508789062,36.169124603271484,12.352933883666992,65.385009765625,1.0185073614120483
77600,446.5940856933594,440.2110900878906,139.92190551757812,37.63004684448242,12.982640266418457,63.511531829833984,1.0183988809585571
77800,461.9808044433594,455.67755126953125,141.63197326660156,34.71453094482422,11.79688835144043,62.71446228027344,1.017791748046875
78000,509.4034423828125,501.78265380859375,155.07730102539062,51.193355560302734,21.395565032958984,75.88874816894531,1.0213311910629272
78200,499.683349609375,493.9408874511719,120.0244140625,38.4813232421875,12.813236236572266,57.1063232421875,1.0185749530792236
78400,432.46826171875,425.2145690917969,172.90689086914062,32.77090835571289,10.978253364562988,72.21868896484375,1.018149971961975
78600,439.81878662109375,434.7038269042969,105.61972045898438,34.4918212890625,12.386289596557617,50.832611083984375,1.0149388313293457
78800,492.4531555175781,487.122802734375,97.49710083007812,45.82048034667969,15.63844108581543,52.98534393310547,1.018650770187378
79000,430.2253723144531,425.5857849121094,89.92604064941406,36.15135192871094,12.155006408691406,46.07746505737305,1.0181134939193726
79200,411.3473205566406,404.1436462402344,172.79043579101562,29.360231399536133,13.003701210021973,71.71812438964844,1.019187092781067
79400,429.67938232421875,425.6248779296875,75.42506408691406,32.14216995239258,13.113797187805176,40.227012634277344,1.017540454864502
79600,442.5687255859375,437.07232666015625,112.56840515136719,37.81903076171875,13.54965591430664,54.64569854736328,1.0187650918960571
79800,501.1201171875,494.49334716796875,130.90765380859375,53.109031677246094,13.83166790008545,65.94945526123047,1.0188161134719849
80000,418.88043212890625,414.7793273925781,77.30313110351562,31.536102294921875,13.240440368652344,40.6932258605957,1.017012596130371
80200,474.28076171875,468.8747863769531,108.46734619140625,40.67510986328125,12.078930854797363,53.74046325683594,1.0211036205291748
80400,435.076416015625,429.32672119140625,120.41077423095703,35.98172378540039,15.14429759979248,57.17893600463867,1.0175153017044067
80600,449.60235595703125,444.93389892578125,84.36151123046875,37.49661636352539,17.240833282470703,46.36631774902344,1.0185092687606812
80800,444.06292724609375,438.0577392578125,133.72833251953125,33.814945220947266,11.658510208129883,59.73392868041992,1.0177124738693237
81000,500.19580078125,495.2979736328125,95.70075988769531,37.929630279541016,12.348769187927246,48.65972137451172,1.0197207927703857
81200,432.5191650390625,427.302490234375,101.22140502929688,39.11735534667969,15.205413818359375,51.848060607910156,1.0190831422805786
81400,473.2305908203125,467.97100830078125,104.59844970703125,38.05816650390625,14.178370475769043,52.2783317565918,1.0153720378875732
81600,537.3768920898438,531.3013916015625,119.96340942382812,45.135772705078125,16.210233688354492,60.43647384643555,1.0188122987747192
81800,494.801513671875,488.8258361816406,115.3875961303711,50.665260314941406,12.262691497802734,59.43851852416992,1.0187556743621826
82000,423.5193176269531,417.8555603027344,124.8166732788086,30.064287185668945,14.07982063293457,56.32026290893555,1.0154516696929932
82200,456.60760498046875,450.3988952636719,132.2206573486328,42.56928634643555,10.518237113952637,61.76939392089844,1.0169230699539185
82400,423.2757263183594,415.8949890136719,174.9241943359375,35.01652526855469,10.527742385864258,73.48948669433594,1.017346739768982
82600,420.2189025878906,413.828369140625,136.91531372070312,38.27556610107422,15.571127891540527,63.587337493896484,1.017546534538269
82800,440.15972900390625,433.6311950683594,146.34841918945312,34.19499969482422,14.358177185058594,64.96720886230469,1.0179734230041504
83000,443.1839599609375,437.8031921386719,105.43667602539062,40.78982925415039,14.24329948425293,53.48993682861328,1.0166099071502686
83200,508.38861083984375,503.1224670410156,99.57661437988281,38.172794342041016,19.282140731811523,52.343849182128906,1.0165232419967651
83400,455.31475830078125,447.2345886230469,189.3719482421875,38.685028076171875,13.396013259887695,80.48432922363281,1.0160804986953735
83600,493.9077453613281,486.41888427734375,174.79269409179688,36.85825729370117,12.061591148376465,74.57084655761719,1.0162220001220703
83800,477.9320983886719,472.4390563964844,114.4178237915039,38.576324462890625,10.839914321899414,54.61135482788086,1.0214488506317139
84000,478.89727783203125,472.44891357421875,140.45321655273438,38.03288650512695,14.011625289916992,64.16590881347656,1.0167737007141113
84200,480.57769775390625,472.210693359375,200.54347229003906,34.77619552612305,14.73587703704834,83.35185241699219,1.0189274549484253
84400,448.9560852050781,443.5736999511719,116.4591064453125,32.898101806640625,11.1594877243042,53.50556564331055,1.0189749002456665
84600,460.0429992675781,454.59820556640625,103.2144546508789,46.861595153808594,12.312434196472168,54.12949752807617,1.0187933444976807
84800,456.7401123046875,449.9344482421875,151.85885620117188,38.46017837524414,12.897300720214844,67.73878479003906,1.0176923274993896
85000,466.21893310546875,460.868896484375,111.53890991210938,36.38227844238281,11.624919891357422,53.182037353515625,1.0184695720672607
85200,495.0780029296875,489.58135986328125,114.80897521972656,35.486629486083984,13.646985054016113,54.64753341674805,1.0202521085739136
85400,459.60296630859375,453.86968994140625,119.80915069580078,37.98527145385742,13.247889518737793,57.01410675048828,1.0191667079925537
85600,444.8457946777344,439.3660888671875,110.90263366699219,39.28574752807617,13.248111724853516,54.47883224487305,1.0184506177902222
85800,441.94769287109375,435.9150390625,130.10049438476562,37.83897018432617,12.086201667785645,60.0085563659668,1.0177029371261597
86000,508.17926025390625,503.25543212890625,96.77476501464844,36.14885330200195,13.838555335998535,48.92072677612305,1.0169757604599
86200,471.3822021484375,466.465576171875,100.30169677734375,34.80836868286133,11.432246208190918,48.84743881225586,1.0205498933792114
86400,493.2829895019531,488.13287353515625,98.36946105957031,40.317726135253906,14.86058521270752,51.182594299316406,1.0190602540969849
86600,444.5223083496094,437.87274169921875,144.25518798828125,41.585784912109375,12.693623542785645,66.1781997680664,1.016054630279541
86800,464.6664733886719,459.2281188964844,108.29653930664062,41.66019058227539,12.24033260345459,54.0656852722168,1.0172256231307983
87000,448.87481689453125,442.43231201171875,139.068359375,41.208675384521484,12.041471481323242,64.10617065429688,1.0203752517700195
87200,454.1583557128906,448.51611328125,99.51469421386719,50.04075622558594,18.756229400634766,56.1038932800293,1.0198642015457153
87400,473.9292907714844,468.96441650390625,89.06905364990234,41.921234130859375,17.000537872314453,49.33027648925781,1.0193763971328735
87600,483.624267578125,476.36712646484375,158.435302734375,45.155303955078125,13.164827346801758,72.25181579589844,1.0229326486587524
87800,416.1684875488281,409.1588134765625,158.77288818359375,39.490447998046875,11.0737886428833,69.77904510498047,1.0169262886047363
88000,447.6173400878906,440.7717590332031,151.597412109375,39.104522705078125,13.708444595336914,68.13679504394531,1.0203005075454712
88200,437.9400939941406,433.5263366699219,78.75714874267578,38.40177536010742,14.297801971435547,43.81890869140625,1.0192890167236328
88400,495.2466125488281,488.4403991699219,148.04737854003906,42.249778747558594,12.930415153503418,67.74252319335938,1.0225441455841064
88600,477.49224853515625,470.98968505859375,134.3880615234375,44.53582000732422,15.197367668151855,64.70709228515625,1.0192021131515503
88800,436.0874328613281,431.1732482910156,89.32069396972656,43.42504119873047,13.721092224121094,48.8222770690918,1.0226194858551025
89000,461.97064208984375,455.5724792480469,131.25755310058594,45.66061782836914,14.074607849121094,63.66425704956055,1.0159764289855957
89200,485.53668212890625,479.9446105957031,109.03909301757812,38.55415725708008,19.212818145751953,55.602020263671875,1.0191386938095093
89400,436.8731689453125,432.51226806640625,86.1673812866211,29.45026397705078,14.254497528076172,43.29071807861328,1.0189229249954224
89600,482.2591552734375,477.32513427734375,95.20362091064453,38.683319091796875,13.179839134216309,49.02225875854492,1.017142653465271
89800,465.4315490722656,458.5391540527344,147.5750274658203,44.889671325683594,13.354490280151367,68.60639953613281,1.0165276527404785
90000,427.6351318359375,421.8134460449219,111.54739379882812,47.08000183105469,15.071526527404785,57.89964294433594,1.0144747495651245
90200,487.96319580078125,482.3301696777344,120.14947509765625,33.870365142822266,14.014667510986328,56.01150131225586,1.0203790664672852
90400,438.6373291015625,432.6455078125,130.35137939453125,37.362464904785156,11.087013244628906,59.60028076171875,1.0174741744995117
90600,438.0032958984375,433.3514404296875,87.76436614990234,38.053096771240234,12.78390121459961,46.20045471191406,1.0179309844970703
90800,478.6768798828125,472.53240966796875,122.98377227783203,46.5506477355957,13.843148231506348,61.12586212158203,1.020108938217163
91000,466.6009521484375,460.2634582519531,136.63363647460938,39.729820251464844,12.807250022888184,63.056907653808594,1.0171419382095337
91200,442.1916198730469,437.0329895019531,110.6185073852539,31.091556549072266,12.08898639678955,51.266353607177734,1.0232077836990356
91400,441.06927490234375,434.8583068847656,132.7216033935547,40.43003845214844,12.222983360290527,61.791542053222656,1.0171806812286377
91600,435.28271484375,429.1505432128906,131.69874572753906,40.047882080078125,11.262442588806152,61.003021240234375,1.0195586681365967
91800,437.6521911621094,433.1658935546875,72.05986022949219,43.915767669677734,17.659433364868164,44.54502487182617,1.017313838005066
92000,422.9749450683594,416.8502502441406,131.14601135253906,36.474693298339844,15.16874885559082,60.92981719970703,1.015034794807434
92200,467.1634216308594,460.7414245605469,146.01800537109375,31.855876922607422,13.831921577453613,63.901939392089844,1.017715334892273
92400,426.74822998046875,421.5120849609375,112.65413665771484,31.017221450805664,12.458035469055176,52.04313278198242,1.018376111984253
92600,448.64434814453125,443.17236328125,115.08687591552734,35.35396957397461,12.765477180480957,54.40210723876953,1.0170767307281494
92800,509.1561279296875,503.2439270019531,112.65044403076172,45.74980545043945,18.01130485534668,58.803855895996094,1.0182735919952393
93000,439.41845703125,432.6837463378906,149.78073120117188,38.888343811035156,12.41866683959961,67.02925109863281,1.017196536064148
93200,431.5151062011719,425.130615234375,140.7686309814453,37.26572036743164,12.548413276672363,63.527587890625,1.0153424739837646
93400,451.1255187988281,445.1460876464844,126.07984924316406,35.758819580078125,16.589344024658203,59.47600555419922,1.01882004737854
93600,441.4775390625,435.7095947265625,126.53390502929688,33.371036529541016,12.175732612609863,57.360225677490234,1.0216436386108398
93800,461.4420471191406,455.218994140625,128.38836669921875,42.398040771484375,14.952030181884766,61.912811279296875,1.0163654088974
94000,449.21246337890625,444.35791015625,92.0818862915039,38.18067169189453,14.419269561767578,48.22727584838867,1.0189050436019897
94200,513.8615112304688,507.0077209472656,155.88653564453125,35.14801025390625,13.622916221618652,68.21915435791016,1.020151138305664
94400,474.3980407714844,468.5559997558594,122.00605773925781,39.35060119628906,12.949227333068848,58.101966857910156,1.018757939338684
94600,444.80718994140625,439.56170654296875,107.56015014648438,37.89213943481445,10.95991325378418,52.13740158081055,1.015357255935669
94800,477.5643615722656,470.8946533203125,129.2161102294922,55.13187026977539,14.790510177612305,66.37950134277344,1.0164833068847656
95000,454.42645263671875,448.370361328125,128.53097534179688,39.40713882446289,12.787762641906738,60.24195861816406,1.0203379392623901
95200,420.7244567871094,415.49615478515625,108.74762725830078,36.25843811035156,10.889192581176758,51.965087890625,1.0174330472946167
95400,482.2710876464844,477.82843017578125,69.12031555175781,47.1916389465332,16.011537551879883,44.10783004760742,1.0197241306304932
95600,458.92730712890625,451.3001403808594,177.65457153320312,37.69678497314453,12.508867263793945,75.95340728759766,1.018800973892212
95800,461.6456298828125,453.6906433105469,172.42388916015625,48.75705337524414,16.51428985595703,79.23174285888672,1.0178052186965942
96000,465.5653381347656,458.691162109375,151.0191650390625,39.94702911376953,14.304187774658203,68.4234619140625,1.018941044807434
96200,432.44378662109375,426.51385498046875,121.65019226074219,40.83159255981445,14.46338176727295,58.981719970703125,1.0169590711593628
